Year,Semester,Course_Number,English_Name,Section,Lecturer_Name,Lecturer_ID,Department,Day,Time,Room,Room_ID,Registered_Students,Room_Capacity,Online,Start_Time,End_Time,islab,Department_ID,Credit Hours
2025-2026,Second Semester,12348,multimedia systems,2,Dr. Baha Khasawneh,16,Computer Graphics,Mon Wed,09:30-11:00,it303,14,25,44,no,09:30,11:00,False,12,3
2025-2026,Second Semester,12351,game design,1,Dr. Alhakem Masoud,368,Computer Graphics,Sun Tue Thu,09:00-10:00,it301,12,12,40,no,09:00,10:00,False,12,3
2025-2026,Second Semester,12354,algorithms and al for games,1,Ahmad Awwad,26,Computer Graphics,Sun Tue Thu,12:00-13:00,it301,12,19,40,no,12:00,13:00,False,12,3
2025-2026,Second Semester,12362,2d animation,1,Narmeen Alhyari,15,Computer Graphics,Mon Wed,09:30-11:00,it101,19,12,30,no,09:30,11:00,False,12,3
2025-2026,Second Semester,12364,3d animation,1,Rosana Marar,41,Computer Graphics,Sun Tue Thu,13:00-14:00,it302,13,10,26,no,13:00,14:00,False,12,3
2025-2026,Second Semester,12367,3d rigging and skinning,1,Rosana Marar,41,Computer Graphics,Sun Tue Thu,11:00-12:00,it302,13,18,26,no,11:00,12:00,False,12,3
2025-2026,Second Semester,12373,interactive 3d graphics,1,Dr. Yaser Saleh,14,Computer Graphics,Sun Tue Thu,10:00-11:00,it301,12,9,40,no,10:00,11:00,False,12,3
2025-2026,Second Semester,12379,3d character modeling,1,Rosana Marar,41,Computer Graphics,Mon Wed,11:00-12:30,it301,12,6,40,no,11:00,12:30,False,12,3
2025-2026,Second Semester,12446,digital image processing,1,Dr. Baha Khasawneh,16,Computer Graphics,Sun Tue Thu,12:00-13:00,it301,12,25,40,no,12:00,13:00,False,12,3
2025-2026,Second Semester,12446,digital image processing,2,Dr. Baha Khasawneh,16,Computer Graphics,Mon Wed,12:30-14:00,it301,12,18,40,no,12:30,14:00,False,12,3
2025-2026,Second Semester,12447,user experience,1,Dr. Muhanna Muhanna,42,Computer Graphics,Mon Wed,08:00-09:30,it302,13,22,26,no,08:00,09:30,False,12,3
2025-2026,Second Semester,12467,video editing and production,1,Dr. Alhakem Masoud,368,Computer Graphics,Mon,12:30-14:00,it301,12,6,40,blended,12:30,14:00,False,12,3
2025-2026,Second Semester,12471,selected topics in computer animation,1,Rosana Marar,41,Computer Graphics,Sun Tue Thu,10:00-11:00,it302,13,12,26,no,10:00,11:00,False,12,3
2025-2026,Second Semester,12473,selected topics in computer graphics,1,Narmeen Alhyari,15,Computer Graphics,Sun Tue Thu,12:00-13:00,it301,12,22,40,no,12:00,13:00,False,12,3
2025-2026,Second Semester,12479,advanced animation,1,Rosana Marar,41,Computer Graphics,Mon Wed,11:00-12:30,it302,13,7,26,no,11:00,12:30,False,12,3
2025-2026,Second Semester,12481,virtual and augmented reality,1,Narmeen Alhyari,15,Computer Graphics,Sun Tue Thu,09:00-10:00,it301,12,18,40,no,09:00,10:00,False,12,3
2025-2026,Second Semester,13211,introduction to software engineering,1,Dr. Abdullah Al-Refai,8,Software Engineering,Sun Tue Thu,11:00-12:00,208,15,27,46,no,11:00,12:00,False,13,3
2025-2026,Second Semester,13211,introduction to software engineering,2,Dr. Abdullah Al-Refai,8,Software Engineering,Sun Tue Thu,12:00-13:00,208,15,36,46,no,12:00,13:00,False,13,3
2025-2026,Second Semester,13212,software construction,1,Dr. Firas Ghanim,43,Software Engineering,Mon Wed,09:30-11:00,it106,16,24,44,no,09:30,11:00,False,13,3
2025-2026,Second Semester,13212,software construction,2,Dr. Firas Ghanim,43,Software Engineering,Sun Tue Thu,10:00-11:00,it106,16,29,44,no,10:00,11:00,False,13,3
2025-2026,Second Semester,13324,system analysis and design,1,Dr. Rafat Hammad,369,Software Engineering,Sun Tue Thu,09:00-10:00,208,15,30,46,no,09:00,10:00,False,13,3
2025-2026,Second Semester,13325,software requirements analysis,1,Dr. Rafat Hammad,369,Software Engineering,Sun Tue Thu,08:00-09:00,it106,16,31,44,no,08:00,09:00,False,13,3
2025-2026,Second Semester,13326,software engineering approaches to human computer interaction,1,Dr. Firas Ghanim,43,Software Engineering,Wed,12:30-14:00,it106,16,26,44,blended,12:30,14:00,False,13,3
2025-2026,Second Semester,13327,sotware design and architecture,1,Dr. Hazem Qattous,44,Software Engineering,Mon Wed,08:00-09:30,it106,16,26,44,no,08:00,09:30,False,13,3
2025-2026,Second Semester,13334,mobile application development,1,Hamam Alakhras,38,Software Engineering,Sun Tue Thu,10:00-11:00,it106,16,27,44,no,10:00,11:00,False,13,3
2025-2026,Second Semester,13393,special topic in software engineering (1),1,Dr. Abdullah Al-Refai,8,Software Engineering,Mon Wed,12:30-14:00,it103,17,21,40,no,12:30,14:00,False,13,3
2025-2026,Second Semester,13393,special topic in software engineering (1),2,Dr. Abdullah Al-Refai,8,Software Engineering,Sun Tue Thu,10:00-11:00,it103,17,24,40,no,10:00,11:00,False,13,3
2025-2026,Second Semester,13428,software quality assurance and testing,1,Prof. Abdallah Qusef,47,Software Engineering,Sun Tue Thu,11:00-12:00,208,15,29,46,no,11:00,12:00,False,13,3
2025-2026,Second Semester,13431,advanced topics in programming,1,Dr. Firas Ghanim,43,Software Engineering,Sun Tue Thu,12:00-13:00,it106,16,15,44,no,12:00,13:00,False,13,3
2025-2026,Second Semester,13432,software project management,1,Prof. Abdallah Qusef,47,Software Engineering,Mon Wed,11:00-12:30,208,15,26,46,no,11:00,12:30,False,13,3
2025-2026,Second Semester,13434,secure software development,1,Dr. Ahmad Altamimi,13,Software Engineering,Mon Wed,11:00-12:30,it106,16,16,44,no,11:00,12:30,False,13,3
2025-2026,Second Semester,13435,database management system,1,Dr. Ahmad Altamimi,13,Software Engineering,Mon,09:30-11:00,203,6,26,46,blended,09:30,11:00,False,13,3
2025-2026,Second Semester,13477,software engineering,1,Dr. Samer Elkababji,370,Computer Science,Mon,09:30-11:00,203,6,44,46,no,09:30,11:00,False,1113,3
2025-2026,Second Semester,13494,special topic in software engineering (2),1,Tba,118,Software Engineering,Mon Wed,14:00-15:30,205,4,41,49,no,14:00,15:30,False,13,3
2025-2026,Second Semester,14140,introduction to data science,1,Dr. Ahmad Alzghoul,21,Data Science,Sun Tue Thu,12:00-13:00,206,18,21,46,no,12:00,13:00,False,14,3
2025-2026,Second Semester,14140,introduction to data science,2,Dr. Ahmad Alzghoul,21,Data Science,Sun Tue Thu,10:00-11:00,206,18,26,46,no,10:00,11:00,False,14,3
2025-2026,Second Semester,14140,introduction to data science,3,Dr. Omar Alqawasmeh,216,Data Science,Mon Wed,11:00-12:30,206,18,25,46,no,11:00,12:30,False,14,3
2025-2026,Second Semester,14141,introduction to data science lab,1,Dr. Ahmad Alzghoul,21,Data Science,Sun,14:00-17:00,it102,3,21,45,no,14:00,17:00,True,14,1
2025-2026,Second Semester,14141,introduction to data science lab,2,Dr. Ahmad Alzghoul,21,Data Science,Tue,14:00-17:00,it102,3,22,45,no,14:00,17:00,True,14,1
2025-2026,Second Semester,14141,introduction to data science lab,3,Dr. Omar Alqawasmeh,216,Data Science,Mon,14:00-17:00,it102,3,18,45,no,14:00,17:00,True,14,1
2025-2026,Second Semester,14141,introduction to data science lab,4,Wasan A.Alma'Aitah,360,Data Science,Wed,14:00-17:00,it102,3,8,45,no,14:00,17:00,True,14,1
2025-2026,Second Semester,14260,data engineering,2,Dr. Omar Alqawasmeh,216,Data Science,Sun Tue,11:00-12:00,207,5,14,52,blended,11:00,12:00,False,14,3
2025-2026,Second Semester,14261,data engineering lab,1,Wasan A.Alma'Aitah,360,Data Science,Sun,14:00-17:00,it101,19,11,30,blended,14:00,17:00,True,14,1
2025-2026,Second Semester,14261,data engineering lab,2,Wasan A.Alma'Aitah,360,Data Science,Tue,14:00-17:00,it101,19,6,30,blended,14:00,17:00,True,14,1
2025-2026,Second Semester,14270,statistics and probability for data science,1,Dr. Samer Elkababji,370,Data Science,Sun Tue Thu,10:00-11:00,it102,3,44,45,no,10:00,11:00,False,14,3
2025-2026,Second Semester,14270,statistics and probability for data science,2,Dr. Samer Elkababji,370,Data Science,Mon Wed,12:30-14:00,it102,3,38,45,no,12:30,14:00,False,14,3
2025-2026,Second Semester,14271,statistics and probability for data science lab,1,Wasan A.Alma'Aitah,360,Data Science,Mon,14:00-17:00,it106,16,20,44,no,14:00,17:00,True,14,1
2025-2026,Second Semester,14271,statistics and probability for data science lab,2,Dr. Samer Elkababji,370,Data Science,Wed,14:00-17:00,it106,16,20,44,no,14:00,17:00,True,14,1
2025-2026,Second Semester,14271,statistics and probability for data science lab,3,Dr. Samer Elkababji,370,Data Science,Tue,14:00-17:00,it106,16,22,44,no,14:00,17:00,True,14,1
2025-2026,Second Semester,14271,statistics and probability for data science lab,4,Dr. Samer Elkababji,370,Data Science,Sun,14:00-17:00,it106,16,21,44,no,14:00,17:00,True,14,1
2025-2026,Second Semester,14330,artificial intelligence,1,Dr. Bushra Alhijawi,48,Data Science,Sun Tue Thu,13:00-14:00,207,5,39,52,no,13:00,14:00,False,14,3
2025-2026,Second Semester,14330,artificial intelligence,2,Prof. Saleh Abu Soud,184,Data Science,Mon Wed,11:00-12:30,207,5,28,52,no,11:00,12:30,False,14,3
2025-2026,Second Semester,14331,artificial intelligence lab,1,Dr. Bushra Alhijawi,48,Data Science,Tue,14:00-17:00,it103,17,20,40,no,14:00,17:00,True,14,1
2025-2026,Second Semester,14331,artificial intelligence lab,2,Dr. Bushra Alhijawi,48,Data Science,Wed,14:00-17:00,it103,17,21,40,no,14:00,17:00,True,14,1
2025-2026,Second Semester,14350,computer architecture for machine learning,1,Dr. Serin Atiani,30,Data Science,Sun Tue Thu,10:00-11:00,207,5,44,52,no,10:00,11:00,False,14,3
2025-2026,Second Semester,14350,computer architecture for machine learning,2,Dr. Mohammad Abdel Rahman,52,Data Science,Sun Tue Thu,14:00-15:00,207,5,29,52,no,14:00,15:00,False,14,3
2025-2026,Second Semester,14351,natural language processing,1,Prof. Moh'D Azzeh,51,Data Science,Mon Wed,11:00-12:30,207,5,40,52,no,11:00,12:30,False,14,3
2025-2026,Second Semester,14357,special topic in data science and ai (1),1,Dr. Tariq Bdair,49,Data Science,Sun Tue,11:00-12:00,208,15,30,46,blended,11:00,12:00,False,14,3
2025-2026,Second Semester,14357,special topic in data science and ai (1),2,Dr. Omar Alqawasmeh,216,Data Science,Sun Tue,10:00-11:00,208,15,27,46,blended,10:00,11:00,False,14,3
2025-2026,Second Semester,14362,high performance computing for big data,1,Dr. Abdullah Aref,17,Data Science,Mon Wed,08:00-09:30,it107,20,13,44,no,08:00,09:30,False,14,3
2025-2026,Second Semester,14362,high performance computing for big data,2,Dr. Mo'Taz Al-Hami,371,Data Science,Mon Wed,12:30-14:00,it107,20,10,44,no,12:30,14:00,False,14,3
2025-2026,Second Semester,14362,high performance computing for big data,3,Dr. Abdullah Aref,17,Data Science,Sun Tue Thu,13:00-14:00,it107,20,33,44,no,13:00,14:00,False,14,3
2025-2026,Second Semester,14362,high performance computing for big data,4,Dr. Abdullah Aref,17,Data Science,Sun Tue Thu,11:00-12:00,it107,20,32,44,no,11:00,12:00,False,14,3
2025-2026,Second Semester,14364,data visualization,1,Dr. Osama Abdel Hay,50,Data Science,Sun Tue Thu,09:00-10:00,206,18,30,46,no,09:00,10:00,False,14,3
2025-2026,Second Semester,14364,data visualization,2,Wasan A.Alma'Aitah,360,Data Science,Sun Tue Thu,08:00-09:00,206,18,30,46,no,08:00,09:00,False,14,3
2025-2026,Second Semester,14364,data visualization,3,Dr. Osama Abdel Hay,50,Data Science,Mon Wed,14:00-15:30,206,18,26,46,no,14:00,15:30,False,14,3
2025-2026,Second Semester,14452,pattern recognition,1,Dr. Tariq Bdair,49,Data Science,Mon,09:30-11:00,208,15,24,46,blended,09:30,11:00,False,14,3
2025-2026,Second Semester,14452,pattern recognition,2,Dr. Ahmad Alzghoul,21,Data Science,Mon,12:30-14:00,208,15,23,46,blended,12:30,14:00,False,14,3
2025-2026,Second Semester,14455,information retrieval,1,Dr. Bushra Alhijawi,48,Data Science,Mon Wed,12:30-14:00,it303,14,31,44,no,12:30,14:00,False,14,3
2025-2026,Second Semester,14456,robotics programming,1,Dr. Mo'Taz Al-Hami,371,Data Science,Sun Tue,09:00-10:00,206,18,27,46,blended,09:00,10:00,False,14,3
2025-2026,Second Semester,14458,computer vision,1,Dr. Tariq Bdair,49,Data Science,Mon Wed,12:30-14:00,it104,9,11,34,blended,12:30,14:00,False,14,3
2025-2026,Second Semester,14465,data mining,2,Dr. Serin Atiani,30,Data Science,Sun Tue,13:00-14:00,206,18,42,46,blended,13:00,14:00,False,14,3
2025-2026,Second Semester,14466,business intelligence,1,Dr. Mohammad Abdel Rahman,52,Data Science,Mon Wed,14:00-15:30,207,5,24,52,no,14:00,15:30,False,14,3
2025-2026,Second Semester,14466,business intelligence,2,Dr. Mohammad Abdel Rahman,52,Data Science,Sun Tue Thu,13:00-14:00,207,5,20,52,no,13:00,14:00,False,14,3
2025-2026,Second Semester,14469,special topic in data science and ai (2),1,Dr. Serin Atiani,30,Data Science,Sun Tue,09:00-10:00,it107,20,32,44,blended,09:00,10:00,False,14,3
2025-2026,Second Semester,15110,cybersecurity fundamentals,1,Dr. Mohammad Ababneh,31,Cyber Security,Sun Tue,12:00-13:00,202,7,37,60,blended,12:00,13:00,False,15,3
2025-2026,Second Semester,15110,cybersecurity fundamentals,3,Dr. Mohammad Ababneh,31,Cyber Security,Wed,12:30-14:00,202,7,15,60,blended,12:30,14:00,False,15,3
2025-2026,Second Semester,15200,programming for security professionals,1,Dr. Mo'Taz Al-Hami,371,Cyber Security,Sun Tue Thu,11:00-12:00,208,15,23,46,no,11:00,12:00,False,15,3
2025-2026,Second Semester,15201,programming for security professionals lab,2,Al Maha Abu Zuraiq,331,Cyber Security,Tue,14:00-17:00,it104,9,20,34,no,14:00,17:00,True,15,1
2025-2026,Second Semester,15220,networks fundamentals,1,Dr. Raad Al-Qassas,364,Cyber Security,Sun Tue Thu,11:00-12:00,208,15,10,46,no,11:00,12:00,False,15,3
2025-2026,Second Semester,15261,secure web design and development,1,Al Maha Abu Zuraiq,331,Cyber Security,Mon Wed,11:00-12:30,203,6,15,46,no,11:00,12:30,False,15,3
2025-2026,Second Semester,15261,secure web design and development,2,Al Maha Abu Zuraiq,331,Cyber Security,Sun Tue Thu,09:00-10:00,203,6,26,46,no,09:00,10:00,False,15,3
2025-2026,Second Semester,15262,secure web design and development lab,1,Al Maha Abu Zuraiq,331,Cyber Security,Mon,14:00-17:00,it105,10,20,30,no,14:00,17:00,True,15,1
2025-2026,Second Semester,15262,secure web design and development lab,2,Al Maha Abu Zuraiq,331,Cyber Security,Sun,14:00-17:00,it105,10,20,30,no,14:00,17:00,True,15,1
2025-2026,Second Semester,15310,cryptography,1,Tba,118,Cyber Security,Sun Tue Thu,13:00-14:00,206,18,12,46,no,13:00,14:00,False,15,3
2025-2026,Second Semester,15312,database security,1,Prof. Emad Eddien Abdallah,374,Cyber Security,Sun Tue Thu,11:00-12:00,it103,17,28,40,no,11:00,12:00,False,15,3
2025-2026,Second Semester,15313,database security lab,1,Hamam Alakhras,38,Cyber Security,Thu,14:00-17:00,it104,9,17,34,no,14:00,17:00,True,15,1
2025-2026,Second Semester,15321,network security and protocols,1,Prof. Mohammad Al Nabhan,54,Cyber Security,Sun Tue Thu,13:00-14:00,204,2,27,52,no,13:00,14:00,False,15,3
2025-2026,Second Semester,15322,network security and protocols lab,1,Rana Maali,400,Cyber Security,Mon,14:00-17:00,it105,10,13,30,no,14:00,17:00,True,15,1
2025-2026,Second Semester,15322,network security and protocols lab,2,Rana Maali,400,Cyber Security,Tue,14:00-17:00,it105,10,14,30,no,14:00,17:00,True,15,1
2025-2026,Second Semester,15350,artificial intelligence and data analytics,1,Dr. Khaled Mahmoud,23,Cyber Security,Sun Tue Thu,09:00-10:00,it104,9,27,34,no,09:00,10:00,False,15,3
2025-2026,Second Semester,15361,secure systems development and design,1,Dr. Mu'Awya Al-Dala'Ien,5,Cyber Security,Sun Tue,12:00-13:00,it102,3,25,45,blended,12:00,13:00,False,15,3
2025-2026,Second Semester,15370,cryptography principles and practice,1,Tba,118,Cyber Security,Sun Tue Thu,13:00-14:00,206,18,13,46,no,13:00,14:00,False,15,3
2025-2026,Second Semester,15381,infrastructure security using linux,1,Rana Maali,400,Cyber Security,Sun Tue Thu,09:00-10:00,208,15,30,46,no,09:00,10:00,False,15,3
2025-2026,Second Semester,15382,"auditing,policies,legal,ethics,compliance",1,Dr. Mu'Awya Al-Dala'Ien,5,Cyber Security,Wed,09:30-11:00,203,6,34,46,no,09:30,11:00,False,15,3
2025-2026,Second Semester,15410,data integrity and authentication,1,Prof. Khair Eddin Sabri,286,Cyber Security,Sun Tue Thu,12:00-13:00,206,18,39,46,no,12:00,13:00,False,15,3
2025-2026,Second Semester,15411,digital forensics and incident response,1,Dr. Mohammad Ababneh,31,Cyber Security,Sun Tue Thu,10:00-11:00,it104,9,22,34,blended,10:00,11:00,False,15,3
2025-2026,Second Semester,15412,digital forensics and incident response lab,1,Rana Maali,400,Cyber Security,Wed,14:00-17:00,it104,9,14,34,no,14:00,17:00,True,15,1
2025-2026,Second Semester,15412,digital forensics and incident response lab,2,Rana Maali,400,Cyber Security,Sun,14:00-17:00,it104,9,10,34,no,14:00,17:00,True,15,1
2025-2026,Second Semester,15420,mobile and wireless security,1,Dr. Oraib Abualganam,377,Cyber Security,Mon,08:00-09:30,206,18,24,46,blended,08:00,09:30,False,15,3
2025-2026,Second Semester,15421,network and cloud monitoring & documenting,1,Prof. Mohammad Al Nabhan,54,Cyber Security,Sun Tue Thu,11:00-12:00,203,6,5,46,no,11:00,12:00,False,15,3
2025-2026,Second Semester,15422,multimedia security,1,Prof. Emad Eddien Abdallah,374,Cyber Security,Sun Tue Thu,10:00-11:00,204,2,25,52,no,10:00,11:00,False,15,3
2025-2026,Second Semester,15423,cloud computing security,1,Dr. Mohammad Ababneh,31,Cyber Security,Wed,09:30-11:00,208,15,24,46,no,09:30,11:00,False,15,3
2025-2026,Second Semester,15433,malware analysis and reverse engineering,1,Prof. Khair Eddin Sabri,286,Cyber Security,Mon,11:00-12:30,it106,16,14,44,no,11:00,12:30,False,15,3
2025-2026,Second Semester,15453,ethical hacking and penetration testing,1,Rana Maali,400,Cyber Security,Mon Wed,12:30-14:00,it105,10,12,30,no,12:30,14:00,False,15,3
2025-2026,Second Semester,15453,ethical hacking and penetration testing,2,Rana Maali,400,Cyber Security,Sun Tue Thu,13:00-14:00,it105,10,22,30,no,13:00,14:00,False,15,3
2025-2026,Second Semester,15460,hacking techniques and intrusion detection,1,Rana Maali,400,Cyber Security,Mon Wed,12:30-14:00,it105,10,12,30,no,12:30,14:00,False,15,3
2025-2026,Second Semester,15483,information systems risk management,1,Dr. Mu'Awya Al-Dala'Ien,5,Cyber Security,Sun Tue Thu,14:00-15:00,204,2,36,52,no,14:00,15:00,False,15,3
2025-2026,Second Semester,15493,special topics in cybersecurity (1),1,Al Maha Abu Zuraiq,331,Cyber Security,Sun Tue,12:00-13:00,207,5,33,52,no,12:00,13:00,False,15,3
